id,name,sex,age,white,degree,work_area,years_of_experience,salary
6463,Paula,F,44,True,False,Transport,13,36.92
6464,Carlos,M,29,True,False,Transport,3,35.4
6465,Oscar,M,34,True,True,IT,14,52.19
6466,Tim,M,27,False,False,Cleaning,3,36.47
6467,Mark,M,19,False,False,Transport,0,45.63
6468,Paula,F,40,False,True,IT,18,73.03
6469,Tim,M,18,True,False,Transport,0,32.03
6470,Paula,F,50,False,True,Education,18,45.09
6471,Jessica,F,55,True,True,IT,15,57.14
6472,Maria,F,21,False,True,Education,3,42.74
6473,Maria,F,64,True,False,IT,26,60.43
6474,Jessica,F,18,True,False,IT,0,44.63
6475,Paula,F,26,False,False,Transport,5,34.43
6476,Tim,M,30,True,False,Cleaning,7,47.86
6477,Tim,M,45,True,True,IT,3,59.3
6478,Jessica,F,23,True,False,IT,2,41.24
6479,Jessica,F,31,False,False,Transport,10,31.91
6480,Maria,F,30,True,False,Transport,10,48.32
6481,Clara,F,36,False,True,Health,17,52.91
6482,Paula,F,34,False,True,Education,13,46.08
6483,Paula,F,59,True,True,IT,28,68.51
6484,John,M,33,True,True,Health,0,43.03
6485,Tim,M,51,False,True,Health,2,53.02
6486,John,M,37,True,False,IT,3,49.76
6487,Clara,F,54,True,True,Education,16,57.28
6488,Paula,F,19,True,True,IT,0,48.24
6489,Tim,M,59,True,False,Transport,40,40.13
6490,Maria,F,43,True,True,IT,25,64.35
6491,Oscar,M,53,True,True,Education,2,43.21
6492,Carlos,M,63,False,False,Cleaning,4,20.65
6493,Carlos,M,64,False,True,Education,39,48.78
6494,Steve,M,38,True,False,Cleaning,0,31.27
6495,Clara,F,41,False,False,Transport,6,33.48
6496,Paula,F,26,True,True,IT,2,43.68
6497,John,M,48,True,True,Education,10,64.24
6498,Clara,F,54,True,False,IT,19,46.84
6499,Elisabeth,F,54,True,False,Transport,36,34.55
6500,Elisabeth,F,48,False,False,Cleaning,24,34.67
6501,Steve,M,21,False,True,Education,2,34.95
6502,Clara,F,45,False,False,Cleaning,9,34.42
6503,Paula,F,49,False,False,IT,30,56.26
6504,Jessica,F,63,True,True,IT,18,54.15
6505,Maria,F,34,True,True,IT,10,62.57
6506,Elisabeth,F,24,True,False,Cleaning,6,25.05
6507,Mark,M,31,True,True,Health,7,69.24
6508,Clara,F,23,True,True,Health,4,43.07
6509,Paula,F,22,False,False,Cleaning,1,19.57
6510,Carlos,M,47,False,False,IT,19,25.43
6511,Maria,F,39,True,False,Transport,4,34.11
6512,Clara,F,52,False,False,Transport,30,43.18
6513,Steve,M,59,True,False,IT,0,61.38
6514,Clara,F,38,True,True,Education,2,37.05
6515,Jessica,F,64,True,True,Education,46,44.73
6516,Oscar,M,64,True,False,Cleaning,16,44.13
6517,Tim,M,54,False,False,Transport,18,29.51
6518,Steve,M,31,True,False,Transport,10,48.32
6519,Elisabeth,F,23,False,False,Cleaning,5,24.88
6520,Carlos,M,34,False,False,Cleaning,3,36.78
6521,Carlos,M,41,True,True,IT,4,75.18
6522,Oscar,M,44,True,True,Health,16,61.0
6523,Elisabeth,F,43,True,False,IT,23,61.27
6524,Carlos,M,25,True,False,Transport,3,37.58
6525,John,M,65,True,False,IT,25,50.73
6526,Steve,M,65,False,True,Health,24,73.28
6527,Clara,F,37,False,True,Education,15,48.97
6528,Mark,M,33,True,True,Education,14,71.82
6529,Jessica,F,20,False,False,Cleaning,2,37.93
6530,Paula,F,59,True,True,Health,13,59.43
6531,Clara,F,29,False,True,Education,6,40.05
6532,Clara,F,53,True,False,Cleaning,17,36.35
6533,Maria,F,50,False,False,IT,10,53.31
6534,Jessica,F,59,False,True,IT,29,61.48
6535,Jessica,F,57,True,True,IT,25,62.82
6536,Jessica,F,61,False,True,Health,19,46.88
6537,Steve,M,32,False,True,Education,3,38.64
6538,John,M,41,False,False,Transport,9,15.0
6539,Oscar,M,22,False,False,Cleaning,2,30.97
6540,Steve,M,21,False,False,Transport,1,39.54
6541,Steve,M,55,True,True,IT,21,52.91
6542,Oscar,M,32,False,False,Cleaning,7,15.0
6543,Elisabeth,F,28,True,True,Health,7,41.84
6544,Oscar,M,59,False,True,IT,26,65.21
6545,John,M,37,True,True,Education,18,71.58
6546,Elisabeth,F,52,True,False,IT,25,48.89
6547,Carlos,M,43,False,True,Health,15,52.05
6548,Tim,M,22,False,False,Cleaning,3,30.11
6549,Mark,M,48,True,False,Cleaning,25,44.21
6550,Elisabeth,F,26,True,True,IT,1,60.45
6551,Maria,F,50,True,False,IT,7,46.13
6552,Tim,M,41,False,False,Cleaning,9,35.41
6553,Jessica,F,51,False,True,Health,6,43.93
6554,Maria,F,29,False,True,IT,7,64.75
6555,Mark,M,29,True,False,IT,8,60.23
6556,John,M,42,True,False,Transport,21,48.32
6557,Clara,F,30,False,False,Transport,6,31.88
6558,Tim,M,48,True,True,Health,2,45.56
6559,Jessica,F,38,False,False,IT,5,54.29
6560,Jessica,F,41,True,False,Transport,15,34.88
6561,Clara,F,46,True,True,Health,7,50.58
6562,Elisabeth,F,40,True,True,IT,17,61.19
6563,Carlos,M,61,False,False,Cleaning,36,33.81
6564,Oscar,M,53,True,True,IT,23,110.74
6565,Mark,M,21,True,False,Cleaning,1,17.56
6566,Steve,M,25,True,False,Transport,6,48.51
6567,Clara,F,33,True,True,Health,14,67.95
6568,Mark,M,43,True,True,Health,5,38.33
6569,Steve,M,57,True,True,Education,12,62.51
6570,Clara,F,36,True,False,Cleaning,16,37.32
6571,Steve,M,52,True,False,IT,19,40.98
6572,Oscar,M,27,False,False,IT,1,26.65
6573,Steve,M,24,True,False,Cleaning,4,21.34
6574,Clara,F,45,True,False,Cleaning,27,30.34
6575,Carlos,M,64,False,True,IT,10,87.66
6576,Paula,F,23,True,True,Health,5,59.58
6577,Carlos,M,58,True,False,Transport,21,57.72
6578,Paula,F,22,False,False,IT,0,34.63
6579,Carlos,M,22,True,True,Education,1,45.03
6580,Jessica,F,44,True,False,Transport,5,45.82
6581,Tim,M,44,False,False,Cleaning,1,39.16
6582,Steve,M,18,True,False,Transport,0,41.56
6583,Oscar,M,55,False,False,Transport,10,37.24
6584,Maria,F,59,True,True,Health,16,63.26
6585,Maria,F,60,False,False,Cleaning,26,24.21
6586,John,M,39,True,False,Cleaning,14,27.47
6587,Mark,M,59,True,False,IT,7,44.36
6588,Clara,F,24,False,False,IT,3,48.49
6589,Steve,M,57,False,True,Education,7,31.67
6590,John,M,49,False,False,IT,11,56.92
6591,Elisabeth,F,55,False,True,Education,3,40.14
6592,John,M,37,False,False,Transport,10,30.59
6593,Jessica,F,45,True,True,IT,20,54.29
6594,John,M,31,True,True,Education,0,58.53
6595,Maria,F,34,False,True,Health,13,54.84
6596,John,M,32,True,False,Transport,10,38.64
6597,Carlos,M,43,True,False,Transport,25,58.37
6598,Paula,F,37,False,False,IT,10,54.41
6599,Jessica,F,27,True,False,Transport,2,33.29
6600,Carlos,M,22,True,True,IT,1,21.19
6601,Steve,M,39,False,True,IT,3,69.17
6602,Carlos,M,48,False,False,Cleaning,19,31.92
6603,Paula,F,25,True,False,Cleaning,2,29.06
6604,Mark,M,56,True,False,Cleaning,35,42.52
6605,John,M,54,True,True,IT,28,66.61
6606,Paula,F,63,False,True,Education,30,47.18
6607,Paula,F,53,True,True,Education,1,45.57
6608,Jessica,F,65,True,False,IT,21,53.73
6609,Mark,M,33,True,False,Cleaning,3,34.87
6610,Steve,M,36,True,False,Cleaning,18,34.67
6611,John,M,64,False,True,IT,28,75.49
6612,John,M,55,True,True,IT,3,84.68
6613,Oscar,M,19,False,True,Education,1,44.55
6614,Maria,F,56,True,False,Cleaning,13,37.14
6615,John,M,32,False,False,Cleaning,13,30.57
6616,Maria,F,47,False,True,Health,4,51.44
6617,Jessica,F,19,True,True,IT,0,55.4
6618,Carlos,M,58,False,False,Transport,8,57.93
6619,Mark,M,30,True,True,Education,6,63.89
6620,Mark,M,44,False,False,Cleaning,1,27.77
6621,Oscar,M,46,True,False,Transport,10,40.08
6622,Maria,F,61,False,False,Transport,42,45.19
6623,Mark,M,53,True,True,IT,17,86.77
6624,Elisabeth,F,37,False,False,Transport,0,39.16
6625,Clara,F,41,True,False,Transport,3,29.55
6626,Tim,M,40,True,True,Education,22,60.81
6627,Elisabeth,F,61,False,False,Cleaning,10,36.86
6628,Elisabeth,F,36,False,True,Health,2,36.24
6629,John,M,37,True,True,Health,14,77.28
6630,Tim,M,20,True,True,Education,2,72.2
6631,Jessica,F,33,True,False,Transport,1,35.97
6632,Steve,M,59,False,True,Health,33,35.57
6633,Paula,F,38,True,True,Education,0,36.17
6634,Paula,F,39,True,True,Education,6,49.93
6635,Elisabeth,F,51,False,False,Transport,15,35.73
6636,Tim,M,58,True,False,IT,9,57.73
6637,Oscar,M,21,False,False,IT,1,49.32
6638,Carlos,M,34,True,False,Cleaning,7,35.05
6639,John,M,43,False,False,Transport,6,41.35
6640,John,M,34,True,False,IT,11,50.05
6641,Paula,F,34,False,False,Cleaning,9,31.22
6642,John,M,45,True,True,IT,0,34.94
6643,Carlos,M,56,True,True,IT,22,61.02
6644,Maria,F,28,True,True,IT,1,51.38
6645,John,M,37,False,False,Cleaning,18,41.7
6646,Paula,F,23,True,False,Cleaning,5,29.27
6647,Maria,F,27,True,True,IT,1,59.02
6648,Steve,M,55,False,True,Education,33,82.51
6649,John,M,54,False,False,Cleaning,29,31.78
6650,Carlos,M,49,True,True,Education,24,59.73
6651,Elisabeth,F,62,False,False,Cleaning,0,21.99
6652,Jessica,F,53,True,False,Cleaning,18,38.73
6653,Oscar,M,61,True,False,Cleaning,33,32.62
6654,John,M,27,True,False,Cleaning,5,32.25
6655,Paula,F,53,True,True,IT,33,64.03
6656,John,M,21,False,True,Education,2,56.77
6657,Clara,F,25,True,True,Education,7,46.09
6658,Mark,M,40,False,True,Health,7,40.95
6659,Mark,M,37,False,False,Transport,19,37.15
6660,Tim,M,39,True,True,Health,14,23.88
6661,Steve,M,61,False,False,Cleaning,36,49.28
6662,Tim,M,64,False,True,Health,7,62.71
6663,Paula,F,24,False,False,Cleaning,2,21.66
6664,Elisabeth,F,31,True,True,Education,6,45.31
6665,Tim,M,35,False,False,IT,12,33.49
6666,Clara,F,63,True,False,IT,34,66.56
6667,John,M,58,False,False,IT,27,76.19
6668,Mark,M,19,True,False,Cleaning,0,29.57
6669,Maria,F,41,False,True,Health,15,43.98
6670,Steve,M,24,True,True,Health,5,53.04
6671,Maria,F,46,True,False,IT,16,51.8
6672,John,M,26,True,True,Education,6,49.27
6673,John,M,64,True,True,IT,8,63.21
6674,Clara,F,59,False,True,Education,14,44.87
6675,Steve,M,25,False,True,Health,7,69.47
6676,Mark,M,38,True,False,Transport,19,44.07
6677,Steve,M,23,True,False,IT,1,45.78
6678,Elisabeth,F,65,True,False,Transport,4,30.12
6679,Steve,M,36,False,True,Health,17,71.56
6680,Elisabeth,F,51,True,False,Transport,32,38.55
6681,Maria,F,27,True,False,IT,9,48.54
6682,Clara,F,63,True,True,Health,8,48.54
6683,Jessica,F,60,False,False,Cleaning,12,31.41
6684,Maria,F,23,True,False,Transport,5,37.15
6685,Carlos,M,44,True,False,Transport,9,41.6
6686,Clara,F,61,False,True,Education,8,52.95
6687,Maria,F,32,False,False,IT,8,46.09
6688,Clara,F,56,False,False,IT,18,44.26
6689,Elisabeth,F,33,False,False,Cleaning,14,40.32
6690,Paula,F,61,True,True,Education,21,62.15
6691,Jessica,F,38,False,False,Transport,1,30.7
6692,Oscar,M,44,True,False,Cleaning,22,41.14
6693,Clara,F,27,True,True,Education,5,43.98
6694,Carlos,M,33,True,True,Education,3,84.28
6695,John,M,33,False,False,IT,15,42.56
6696,Tim,M,20,True,False,Transport,1,33.06
6697,Steve,M,47,True,True,IT,25,57.26
6698,Maria,F,21,True,False,Cleaning,3,33.28
6699,Jessica,F,65,True,False,Cleaning,10,30.7
6700,Jessica,F,46,True,True,Health,12,65.69
6701,Maria,F,56,False,False,Cleaning,34,30.51
6702,Tim,M,44,True,False,Transport,25,43.17
6703,Clara,F,21,False,True,IT,3,48.19
6704,John,M,36,True,False,Cleaning,12,44.88
6705,Elisabeth,F,25,False,True,Health,6,45.4
6706,Maria,F,33,False,True,IT,0,45.05
6707,Steve,M,33,False,True,Health,12,53.96
6708,Steve,M,28,False,True,Education,10,28.74
6709,Oscar,M,55,False,True,IT,32,54.97
6710,John,M,25,True,True,Education,7,42.39
6711,John,M,27,False,False,IT,3,40.12
6712,Oscar,M,58,True,False,Cleaning,26,29.09
6713,Maria,F,34,False,False,IT,15,46.36
6714,Maria,F,52,False,True,Education,14,62.81
6715,John,M,45,True,False,Transport,12,37.91
6716,Jessica,F,39,True,False,Cleaning,16,27.26
6717,Oscar,M,41,True,False,Cleaning,22,17.13
6718,Elisabeth,F,40,False,True,IT,3,55.26
6719,Steve,M,44,True,True,Health,15,54.04
6720,Elisabeth,F,56,False,False,Cleaning,16,33.12
6721,Maria,F,43,True,False,IT,12,46.09
6722,Clara,F,64,True,False,Cleaning,41,35.42
6723,Tim,M,39,False,True,IT,5,75.95
6724,Maria,F,37,False,True,IT,13,67.82
6725,Carlos,M,52,False,True,IT,11,70.28
6726,Mark,M,40,False,False,Transport,15,33.67
6727,Clara,F,41,True,False,Transport,21,30.23
6728,Mark,M,43,True,False,Cleaning,20,49.7
6729,Elisabeth,F,43,True,False,Transport,22,45.0
6730,Oscar,M,28,False,False,IT,10,75.31
6731,Clara,F,38,True,True,IT,15,59.86
6732,Carlos,M,27,True,False,Transport,5,43.15
6733,Paula,F,56,False,True,IT,26,51.78
6734,Tim,M,36,False,False,IT,3,30.14
6735,Maria,F,51,True,False,Cleaning,29,41.18
6736,Paula,F,22,True,True,Health,0,34.15
6737,Tim,M,54,False,True,IT,3,50.65
6738,Elisabeth,F,43,True,False,IT,13,54.71
6739,Mark,M,29,False,True,Education,4,44.49
6740,Tim,M,60,True,False,Cleaning,34,52.33
6741,Paula,F,55,False,True,Health,23,40.49
6742,Maria,F,54,False,False,Transport,32,36.69
6743,John,M,39,False,True,Education,15,69.87
6744,Steve,M,44,True,False,Transport,14,63.1
6745,Oscar,M,33,True,True,IT,5,72.55
6746,Tim,M,49,True,False,IT,7,51.1
6747,Carlos,M,62,True,False,IT,18,51.28
6748,John,M,34,True,False,Transport,14,40.38
6749,Carlos,M,30,True,False,Cleaning,11,51.59
6750,Maria,F,36,True,False,Transport,7,29.84
6751,Maria,F,51,True,True,Education,4,53.12
6752,Oscar,M,44,True,False,IT,15,68.54
6753,Paula,F,63,True,True,Education,45,44.27
6754,Maria,F,58,True,False,IT,30,46.12
6755,Oscar,M,32,False,False,Transport,5,56.35
6756,Maria,F,24,False,True,Education,2,37.97
6757,Maria,F,34,True,True,IT,14,58.98
6758,Paula,F,43,False,True,Health,14,53.86
6759,Tim,M,23,False,False,Cleaning,4,31.85
6760,Maria,F,25,True,False,Cleaning,5,35.57
6761,Oscar,M,51,True,False,Cleaning,17,48.67
6762,Elisabeth,F,57,False,True,Education,11,50.51
6763,John,M,59,False,False,IT,27,41.51
6764,Mark,M,42,True,True,Education,23,61.51
6765,Elisabeth,F,20,True,True,IT,2,53.17
6766,Maria,F,59,True,False,IT,17,51.81
6767,Paula,F,25,False,True,IT,5,60.31
6768,Jessica,F,27,False,False,Transport,1,36.99
6769,Mark,M,27,True,False,IT,8,50.21
6770,Tim,M,57,False,True,Health,17,46.2
6771,Tim,M,52,True,True,IT,2,58.68
6772,Tim,M,51,False,True,Education,29,70.84
6773,Clara,F,59,False,True,Education,11,48.83
6774,Mark,M,38,True,False,IT,7,62.42
6775,John,M,21,False,False,IT,0,58.42
6776,Elisabeth,F,51,True,False,Cleaning,14,41.9
6777,Maria,F,24,True,True,Health,1,42.29
6778,Maria,F,52,True,False,Transport,8,41.26
6779,Carlos,M,45,False,False,Transport,10,39.35
6780,Paula,F,55,True,False,IT,17,42.59
6781,Oscar,M,44,False,False,Transport,9,53.34
6782,Mark,M,48,True,False,Transport,5,53.52
6783,Clara,F,22,False,False,Cleaning,3,25.79
6784,Jessica,F,62,True,False,Cleaning,4,33.13
6785,Carlos,M,51,True,False,Cleaning,32,42.33
6786,Maria,F,22,False,False,Cleaning,3,22.76
6787,Mark,M,32,True,True,Health,9,65.79
6788,Paula,F,26,True,True,Education,0,40.08
6789,Carlos,M,65,True,True,Health,20,54.22
6790,Mark,M,37,True,False,IT,8,54.15
6791,Oscar,M,37,False,True,IT,13,39.03
6792,Elisabeth,F,37,True,False,Transport,5,45.33
6793,Maria,F,31,True,False,IT,13,50.89
6794,Oscar,M,54,False,True,Health,24,61.93
6795,Steve,M,43,True,False,Cleaning,15,38.18
6796,Tim,M,36,True,True,Health,10,85.17
6797,Jessica,F,22,True,True,IT,0,46.29
6798,Maria,F,60,True,True,Health,21,57.94
6799,John,M,43,False,False,Cleaning,20,29.24
6800,John,M,49,False,False,IT,1,60.84
6801,Mark,M,34,False,True,IT,1,41.67
6802,Maria,F,28,False,False,Cleaning,3,25.46
6803,Oscar,M,48,False,True,IT,19,79.32
6804,Paula,F,54,False,False,IT,8,35.64
6805,Carlos,M,44,True,True,Education,22,66.78
6806,Jessica,F,43,False,True,Health,9,40.39
6807,John,M,33,True,False,Cleaning,5,34.15
6808,Jessica,F,34,True,False,Cleaning,11,43.48
6809,Clara,F,36,True,True,Education,4,43.32
6810,Mark,M,40,True,True,Health,5,69.53
6811,Jessica,F,53,True,False,IT,19,47.22
6812,Paula,F,65,True,True,Health,25,67.05
6813,Clara,F,32,False,False,Transport,6,38.33
6814,Paula,F,47,True,True,Education,26,52.77
6815,Oscar,M,48,True,False,IT,25,60.28
6816,John,M,47,True,False,Transport,13,52.61
6817,Steve,M,63,True,True,IT,24,74.84
6818,John,M,50,True,False,IT,20,96.25
6819,Jessica,F,25,False,False,IT,3,42.86
6820,Tim,M,65,True,True,IT,30,48.87
6821,Carlos,M,32,True,True,Education,1,32.99
6822,Steve,M,51,True,True,IT,22,92.05
6823,Steve,M,28,True,False,Transport,4,46.62
6824,John,M,51,True,False,Transport,21,56.74
6825,Elisabeth,F,25,True,False,Transport,7,34.37
6826,Steve,M,52,True,True,Health,17,63.68
6827,Paula,F,31,False,False,Cleaning,3,28.96
6828,Jessica,F,55,False,True,Health,19,52.15
6829,Oscar,M,63,False,True,Health,0,62.06
6830,Maria,F,38,True,True,IT,20,56.2
6831,Mark,M,29,True,False,IT,1,46.63
6832,Elisabeth,F,46,True,False,IT,19,56.88
6833,Tim,M,47,True,False,Transport,4,44.48
6834,Elisabeth,F,55,False,False,Transport,20,43.19
6835,Elisabeth,F,21,True,True,IT,3,47.91
6836,Steve,M,54,False,True,Education,2,48.49
6837,Carlos,M,57,False,True,Health,29,57.2
6838,Maria,F,22,False,True,Health,4,39.09
6839,Steve,M,63,False,True,Education,15,55.78
6840,Steve,M,33,True,False,Transport,2,36.79
6841,Clara,F,46,False,False,IT,6,38.74
6842,John,M,57,True,False,IT,39,79.46
6843,Oscar,M,54,True,True,Education,7,39.43
6844,Tim,M,47,True,True,Education,24,50.04
6845,Oscar,M,19,False,False,Transport,1,40.32
6846,Maria,F,62,True,True,IT,41,63.25
6847,Paula,F,43,False,True,Education,3,36.15
6848,Mark,M,35,True,False,Cleaning,6,44.21
6849,Tim,M,44,True,False,Transport,21,67.04
6850,John,M,31,False,False,Transport,12,44.22
6851,Mark,M,49,True,False,Cleaning,18,32.79
6852,Mark,M,63,True,True,IT,37,71.23
6853,Jessica,F,63,True,True,Education,33,58.28
6854,Steve,M,48,True,True,Education,15,55.26
6855,Elisabeth,F,52,True,False,Cleaning,25,39.47
6856,John,M,44,True,False,Cleaning,23,43.76
6857,Steve,M,65,False,False,Cleaning,0,24.06
6858,Maria,F,42,False,True,Health,0,38.73
6859,Steve,M,47,True,True,IT,19,65.47
6860,Jessica,F,47,True,False,IT,29,56.36
6861,Mark,M,31,False,True,IT,13,54.81
6862,Clara,F,34,True,False,IT,3,41.96
6863,John,M,63,True,False,Cleaning,7,23.81
6864,Tim,M,37,True,False,Transport,7,20.67
6865,Tim,M,23,True,False,Transport,3,29.19
6866,Tim,M,19,False,True,Education,0,39.85
6867,Tim,M,18,False,False,IT,0,29.76
6868,Paula,F,21,False,False,IT,0,41.15
6869,Maria,F,23,True,True,IT,5,47.21
6870,Carlos,M,22,True,False,Transport,3,31.52
6871,Mark,M,43,True,False,Transport,15,53.9
6872,Steve,M,29,True,False,Cleaning,2,50.7
6873,John,M,62,False,True,Education,4,47.32
6874,Steve,M,36,True,True,IT,8,57.65
6875,Carlos,M,29,True,True,Health,9,58.64
6876,John,M,20,False,False,Transport,0,29.53
6877,Carlos,M,19,True,True,Health,1,54.79
6878,Oscar,M,51,True,False,Transport,13,48.57
6879,John,M,28,True,True,Health,10,65.84
6880,Mark,M,47,False,False,Cleaning,1,24.77
6881,Oscar,M,27,False,True,IT,8,49.86
6882,Tim,M,33,True,False,Transport,0,38.71
6883,Mark,M,34,True,True,IT,15,59.95
6884,Carlos,M,24,True,True,IT,5,89.95
6885,Elisabeth,F,18,False,False,Cleaning,0,30.66
6886,Clara,F,31,False,False,Cleaning,13,20.05
6887,Mark,M,25,True,True,IT,1,68.3
6888,Oscar,M,50,True,False,Transport,9,25.9
6889,John,M,34,True,True,Education,16,42.34
6890,Tim,M,52,True,True,IT,24,55.61
6891,Carlos,M,63,False,False,Cleaning,22,24.39
6892,Carlos,M,65,False,False,Transport,7,43.86
6893,Tim,M,40,False,False,IT,18,78.11
6894,Clara,F,26,False,False,Cleaning,8,29.59
6895,Oscar,M,49,True,False,Cleaning,17,48.78
6896,Tim,M,20,True,False,Cleaning,2,39.45
6897,Elisabeth,F,62,True,False,Transport,29,34.99
6898,Clara,F,23,True,False,Transport,0,26.78
6899,Carlos,M,33,True,True,Health,13,46.44
6900,Carlos,M,23,True,False,Cleaning,5,41.87
6901,Clara,F,22,True,False,Transport,2,30.69
6902,Maria,F,52,True,True,Education,19,51.89
6903,Mark,M,29,True,False,IT,3,53.24
6904,Carlos,M,30,False,True,IT,7,59.16
6905,Mark,M,34,False,False,IT,1,32.85
6906,Elisabeth,F,59,True,False,Cleaning,13,26.7
6907,Paula,F,53,True,True,Health,34,53.58
6908,Elisabeth,F,23,True,True,IT,0,53.31
6909,Carlos,M,53,True,True,Education,7,68.6
6910,Elisabeth,F,43,True,True,Health,20,51.98
6911,John,M,19,False,True,Health,0,49.9
6912,Oscar,M,39,True,True,IT,12,55.64
6913,Paula,F,24,True,True,Health,5,56.72
6914,Elisabeth,F,31,True,False,IT,0,47.05
6915,Elisabeth,F,63,True,True,Health,30,62.47
6916,Elisabeth,F,58,True,True,Education,19,47.86
6917,Clara,F,33,False,True,IT,12,59.16
6918,Tim,M,61,True,False,IT,3,36.22
6919,Jessica,F,56,False,True,Education,35,49.68
6920,Elisabeth,F,46,True,True,Health,18,53.71
6921,Clara,F,48,True,True,Education,30,56.39
6922,Steve,M,20,True,True,Education,0,52.51
6923,Elisabeth,F,41,True,False,Transport,23,37.02
6924,Maria,F,33,True,True,IT,6,60.23
6925,John,M,51,False,False,Transport,1,24.36
6926,Oscar,M,23,False,True,Health,1,46.23
6927,Paula,F,59,False,True,IT,0,46.84
6928,Clara,F,36,False,True,Education,5,52.02
6929,Carlos,M,46,True,True,Health,11,69.52
6930,Steve,M,62,False,False,Cleaning,26,39.12
6931,Paula,F,42,False,False,Transport,17,38.07
6932,Carlos,M,43,True,False,IT,10,80.15
6933,Clara,F,30,False,False,Cleaning,12,23.03
6934,Tim,M,26,False,True,Education,4,54.06
6935,Maria,F,57,True,True,IT,36,79.24
6936,Jessica,F,52,True,False,Transport,30,43.69
6937,Clara,F,24,True,False,Cleaning,3,26.29
6938,John,M,41,True,True,Education,4,36.33
6939,Paula,F,25,True,False,IT,6,44.47
6940,Mark,M,53,True,False,IT,10,63.31
6941,Paula,F,65,False,False,Cleaning,11,27.52
6942,Mark,M,26,True,False,Cleaning,0,27.52
6943,Steve,M,53,True,True,Education,13,59.48
6944,Oscar,M,65,True,False,IT,20,49.96
6945,Elisabeth,F,38,True,False,Cleaning,16,43.57
6946,Steve,M,34,True,False,Cleaning,6,47.7
6947,Clara,F,41,True,False,Transport,18,34.55
6948,Paula,F,63,True,True,Education,17,57.46
6949,Carlos,M,45,False,False,Cleaning,24,50.49
6950,Steve,M,45,False,False,Transport,18,50.59
6951,Steve,M,29,False,False,Cleaning,7,41.37
6952,Mark,M,51,True,False,Cleaning,0,30.61
6953,Mark,M,50,True,False,Transport,26,47.88
6954,Maria,F,64,True,False,IT,13,39.54
6955,Jessica,F,32,True,False,IT,4,56.26
6956,Carlos,M,19,False,False,Cleaning,0,33.97
6957,Carlos,M,59,False,False,Transport,36,28.01
